sales_order_id,date,id,created_at,quantity,sku,name,name_i,face_price,currency,country,state_i,state_o,status,external_unit_price,name_o,city,country_o,year,month,day,weekday,price,total
18354,2023-01-03,109677,2023-01-03 10:34:22,20,NES10,Nintendo eShop $10 (USA),NINTENDO ESHOP,10.0,USD,US,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,9.05,181.0
18354,2023-01-03,109678,2023-01-03 10:34:22,10,NES20,Nintendo eShop $20 (USA),NINTENDO ESHOP,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1805, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,18.05,180.5
18354,2023-01-03,109679,2023-01-03 10:34:22,10,NES35,Nintendo eShop $35 (USA),NINTENDO ESHOP,35.0,USD,US,fulfilled,complete,0,"{""amount"": 3130, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,31.3,313.0
18354,2023-01-03,109680,2023-01-03 10:34:22,25,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4450, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,44.5,1112.5
18354,2023-01-03,109681,2023-01-03 10:34:22,5,NES12M,Nintendo 12 Month Subscription (USA),NINTENDO ESHOP,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1845, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,18.45,92.25
18354,2023-01-03,109682,2023-01-03 10:34:22,20,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 970, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,9.7,194.0
18354,2023-01-03,109683,2023-01-03 10:34:22,20,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1455, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,14.55,291.0
18354,2023-01-03,109684,2023-01-03 10:34:23,25,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2425, ""currency"": ""USD""}",PSNTHAILAND,Bangbon,TH,2023,1,3,Tuesday,24.25,606.25
18355,2023-01-03,109685,2023-01-03 10:36:34,2,IMVU10,IMVU $10 (USA),IMVU,10.0,USD,US,fulfilled,complete,0,"{""amount"": 900, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,9.0,18.0
18355,2023-01-03,109686,2023-01-03 10:36:34,30,PAR25,Paramount+ $25 (USA),CBS,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2300, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,23.0,690.0
18355,2023-01-03,109687,2023-01-03 10:36:34,10,PAR50,Paramount+ $50 (USA),CBS,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4600, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,46.0,460.0
18355,2023-01-03,109688,2023-01-03 10:36:34,5,PSP1Y,PlayStation Plus 1 Year Membership,SONY,59.99,USD,BR,fulfilled,complete,0,"{""amount"": 4650, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,46.5,232.5
18355,2023-01-03,109689,2023-01-03 10:36:34,5,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 2000, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,20.0,100.0
18355,2023-01-03,109690,2023-01-03 10:36:34,5,STV100,Sling TV $100 (USA),SLING TV,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9260, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,92.6,463.0
18355,2023-01-03,109691,2023-01-03 10:36:34,5,STV50,Sling TV $50 (USA),SLING TV,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4650, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,46.5,232.5
18355,2023-01-03,109692,2023-01-03 10:36:34,5,STV25,Sling TV $25 (USA),SLING TV,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2330, ""currency"": ""USD""}",MyGiftCardSupply,Boulder,US,2023,1,3,Tuesday,23.3,116.5
18356,2023-01-03,109693,2023-01-03 10:51:35,20,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 980, ""currency"": ""USD""}",iGiftcard4u.com,Thanyaburee,TH,2023,1,3,Tuesday,9.8,196.0
18356,2023-01-03,109694,2023-01-03 10:51:35,30,IT100,Apple Gift Card $100 (USA),APPLE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9795, ""currency"": ""USD""}",iGiftcard4u.com,Thanyaburee,TH,2023,1,3,Tuesday,97.95,2938.5
18357,2023-01-03,109695,2023-01-03 10:53:28,1000,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,1,3,Tuesday,8.93,8930.0
18357,2023-01-03,109696,2023-01-03 10:53:28,1000,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2231, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,1,3,Tuesday,22.31,22310.0
18357,2023-01-03,109697,2023-01-03 10:53:28,1000,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4463, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,1,3,Tuesday,44.63,44630.0
18357,2023-01-03,109698,2023-01-03 10:53:28,1000,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 8925, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,1,3,Tuesday,89.25,89250.0
18358,2023-01-03,109699,2023-01-03 10:57:09,3000,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2250, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,1,3,Tuesday,22.5,67500.0
18358,2023-01-03,109700,2023-01-03 10:57:09,3000,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,2023,1,3,Tuesday,45.0,135000.0
18359,2023-01-03,109701,2023-01-03 10:58:11,100,IT05,Apple Gift Card $5 (Canada),APPLE,5.0,CAD,CA,fulfilled,complete,0,"{""amount"": 487, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,4.87,487.0
18359,2023-01-03,109702,2023-01-03 10:58:11,100,IT10,Apple Gift Card $10 (Canada),APPLE,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,9.75,975.0
18359,2023-01-03,109703,2023-01-03 10:58:11,100,IT25,Apple Gift Card $25 (Canada),APPLE,25.0,CAD,CA,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,24.37,2437.0
18359,2023-01-03,109704,2023-01-03 10:58:11,100,IT50,Apple Gift Card $50 (Canada),APPLE,50.0,CAD,CA,fulfilled,complete,0,"{""amount"": 4873, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,48.73,4873.0
18359,2023-01-03,109705,2023-01-03 10:58:11,100,IT100,Apple Gift Card $100 (Canada),APPLE,100.0,CAD,CA,fulfilled,complete,0,"{""amount"": 9746, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,97.46,9746.0
18359,2023-01-03,109706,2023-01-03 10:58:11,200,PSN10,PlayStation Network Card $10 (CAN),SONY,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""CAD""}",ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,2023,1,3,Tuesday,9.55,1910.0
18360,2023-01-03,109707,2023-01-03 11:02:04,175,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 740, ""currency"": ""USD""}",KorsIT,Eindhoven,NL,2023,1,3,Tuesday,7.4,1295.0
18360,2023-01-03,109708,2023-01-03 11:02:04,200,NES12M,Nintendo 12 Month Subscription (USA),NINTENDO ESHOP,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1845, ""currency"": ""USD""}",KorsIT,Eindhoven,NL,2023,1,3,Tuesday,18.45,3690.0
18361,2023-01-03,109709,2023-01-03 11:06:12,100,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,2023,1,3,Tuesday,24.37,2437.0
18361,2023-01-03,109710,2023-01-03 11:06:12,105,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1462, ""currency"": ""USD""}",MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,2023,1,3,Tuesday,14.62,1535.1
18361,2023-01-03,109711,2023-01-03 11:06:12,150,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""USD""}",MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,2023,1,3,Tuesday,9.75,1462.5
18362,2023-01-03,109712,2023-01-03 11:08:44,400,NES10,Nintendo eShop $10 (USA),NINTENDO ESHOP,10.0,USD,US,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,9.05,3620.0
18362,2023-01-03,109713,2023-01-03 11:08:44,400,NES20,Nintendo eShop $20 (USA),NINTENDO ESHOP,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1805, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,18.05,7220.0
18362,2023-01-03,109714,2023-01-03 11:08:44,200,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4450, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,44.5,8900.0
18362,2023-01-03,109715,2023-01-03 11:08:44,200,XB05,XBOX $5 (USA),MICROSOFT,5.0,USD,US,fulfilled,complete,0,"{""amount"": 465, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,4.65,930.0
18362,2023-01-03,109716,2023-01-03 11:08:44,100,XB10,XBOX $10 (USA),MICROSOFT,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,9.35,935.0
18362,2023-01-03,109717,2023-01-03 11:08:44,50,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,45.25,2262.5
18362,2023-01-03,109718,2023-01-03 11:08:44,50,AMZ10,Amazon $10,AMAZON,10.0,USD,US,fulfilled,complete,0,"{""amount"": 994, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,9.94,497.0
18362,2023-01-03,109719,2023-01-03 11:08:44,50,AMZ50,Amazon $50,AMAZON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4925, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,49.25,2462.5
18362,2023-01-03,109720,2023-01-03 11:08:44,10,EB15,eBay $15 (USA),EBAY,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1477, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,14.77,147.7
18362,2023-01-03,109721,2023-01-03 11:08:45,50,MCFTMC1720,Minecraft Minecoins Pack 1720 Coins,MICROSOFT,9.99,USD,US,fulfilled,complete,0,"{""amount"": 915, ""currency"": ""USD""}",Play Coin Pte Ltd,,SG,2023,1,3,Tuesday,9.15,457.5
18363,2023-01-03,109722,2023-01-03 11:15:59,4,EAP25,EA Play $25 (USA),EA,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2225, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,22.25,89.0
18363,2023-01-03,109723,2023-01-03 11:15:59,15,KK50,Karma Koin $50 (USA),NEXON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4670, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,46.7,700.5
18363,2023-01-03,109724,2023-01-03 11:15:59,15,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 740, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,7.4,111.0
18363,2023-01-03,109725,2023-01-03 11:15:59,10,NES12M,Nintendo 12 Month Subscription (USA),NINTENDO ESHOP,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1845, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,18.45,184.5
18363,2023-01-03,109726,2023-01-03 11:15:59,150,RBLX10,Roblox Gift Card $10,ROBLOX,10.0,USD,BR,fulfilled,complete,0,"{""amount"": 920, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,9.2,1380.0
18363,2023-01-03,109727,2023-01-03 11:15:59,40,RBLX25,Roblox Gift Card $25,ROBLOX,25.0,USD,BR,fulfilled,complete,0,"{""amount"": 2300, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,23.0,920.0
18363,2023-01-03,109728,2023-01-03 11:16:00,20,RBLX50,Roblox Gift Card $50 (USA),ROBLOX,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4600, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,46.0,920.0
18363,2023-01-03,109729,2023-01-03 11:16:00,120,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4575, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,45.75,5490.0
18363,2023-01-03,109730,2023-01-03 11:16:00,80,XB10,XBOX $10 (USA),MICROSOFT,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,9.35,748.0
18363,2023-01-03,109731,2023-01-03 11:16:00,30,XB25,XBOX $25 (USA),MICROSOFT,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2265, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,22.65,679.5
18363,2023-01-03,109732,2023-01-03 11:16:00,20,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,45.25,905.0
18363,2023-01-03,109733,2023-01-03 11:16:00,20,XB100,XBOX $100 (USA),MICROSOFT,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9080, ""currency"": ""USD""}",PayThem.Net WLL,Doha,QA,2023,1,3,Tuesday,90.8,1816.0
18364,2023-01-03,109734,2023-01-03 11:18:39,130,NES35,Nintendo eShop $35 (USA),NINTENDO ESHOP,35.0,USD,US,fulfilled,complete,0,"{""amount"": 3125, ""currency"": ""USD""}",IBANEZBLACK,Lombok Barat,ID,2023,1,3,Tuesday,31.25,4062.5
18364,2023-01-03,109735,2023-01-03 11:18:39,30,BB50,Blizzard Balance $50 (USA),BLIZZARD,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4675, ""currency"": ""USD""}",IBANEZBLACK,Lombok Barat,ID,2023,1,3,Tuesday,46.75,1402.5
18364,2023-01-03,109736,2023-01-03 11:18:39,40,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),SQUARE ENIX,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2575, ""currency"": ""USD""}",IBANEZBLACK,Lombok Barat,ID,2023,1,3,Tuesday,25.75,1030.0
18364,2023-01-03,109737,2023-01-03 11:18:39,20,WOW60,World of Warcraft 60 Day Time Card (USA),BLIZZARD,29.99,USD,US,fulfilled,complete,0,"{""amount"": 2800, ""currency"": ""USD""}",IBANEZBLACK,Lombok Barat,ID,2023,1,3,Tuesday,28.0,560.0
18365,2023-01-03,109738,2023-01-03 11:20:25,100,PSP1Y,PlayStation Plus 1 Year Membership,SONY,59.99,USD,BR,fulfilled,complete,0,"{""amount"": 4650, ""currency"": ""USD""}",COLOMBIANUP SAS,Bello,CO,2023,1,3,Tuesday,46.5,4650.0
18365,2023-01-03,109739,2023-01-03 11:20:25,50,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 2000, ""currency"": ""USD""}",COLOMBIANUP SAS,Bello,CO,2023,1,3,Tuesday,20.0,1000.0
18366,2023-01-03,109740,2023-01-03 11:22:39,25,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,24.37,609.25
18366,2023-01-03,109741,2023-01-03 11:22:39,20,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4873, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,48.73,974.6
18366,2023-01-03,109742,2023-01-03 11:22:39,10,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),SQUARE ENIX,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2575, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,25.75,257.5
18366,2023-01-03,109743,2023-01-03 11:22:39,3,KK25,Karma Koin $25 (USA),NEXON,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2340, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,23.4,70.2
18366,2023-01-03,109744,2023-01-03 11:22:39,2,KK50,Karma Koin $50 (USA),NEXON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4670, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,46.7,93.4
18366,2023-01-03,109745,2023-01-03 11:22:39,2,PUBG1800,PUBG MOBILE 1500 + 300 UC $24.99,PUBG,24.99,USD,,fulfilled,complete,0,"{""amount"": 2172, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,21.72,43.44
18366,2023-01-03,109746,2023-01-03 11:22:39,15,PSN110,PlayStation™Store $110 (USA),SONY,110.0,USD,US,fulfilled,complete,0,"{""amount"": 10120, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,101.2,1518.0
18366,2023-01-03,109747,2023-01-03 11:22:39,40,PSP1Y,PlayStation Plus 1 Year Membership,SONY,59.99,USD,BR,fulfilled,complete,0,"{""amount"": 4650, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,46.5,1860.0
18366,2023-01-03,109748,2023-01-03 11:22:39,2,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 220, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,2.2,4.4
18366,2023-01-03,109749,2023-01-03 11:22:39,2,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,8.7,17.4
18366,2023-01-03,109750,2023-01-03 11:22:39,50,NES10,Nintendo eShop $10 (USA),NINTENDO ESHOP,10.0,USD,US,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,9.05,452.5
18366,2023-01-03,109751,2023-01-03 11:22:40,60,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4450, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,44.5,2670.0
18366,2023-01-03,109752,2023-01-03 11:22:40,5,NES3M,Nintendo 3 Month Subscription (USA),NINTENDO ESHOP,7.99,USD,US,fulfilled,complete,0,"{""amount"": 740, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,7.4,37.0
18366,2023-01-03,109753,2023-01-03 11:22:40,2,TWCH50,Twitch Gift Card $50 (USA),Twitch,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4850, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,48.5,97.0
18366,2023-01-03,109754,2023-01-03 11:22:40,3,SPT60,Spotify $60 (USA),SPOTIFY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5610, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,56.1,168.3
18366,2023-01-03,109755,2023-01-03 11:22:40,10,XB15,XBOX $15 (USA),MICROSOFT,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1390, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,13.9,139.0
18366,2023-01-03,109756,2023-01-03 11:22:40,30,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,1,3,Tuesday,45.25,1357.5
18367,2023-01-03,109757,2023-01-03 11:25:16,30,PSN10,PlayStation Network Card $10 (CAN),SONY,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,9.55,286.5
18367,2023-01-03,109758,2023-01-03 11:25:16,10,PSN60,PlayStation Network Card $60 (CAN),SONY,60.0,CAD,CA,fulfilled,complete,0,"{""amount"": 5725, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,57.25,572.5
18367,2023-01-03,109759,2023-01-03 11:25:16,30,NES10,Nintendo eShop $10 (CAN),NINTENDO ESHOP,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 905, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,9.05,271.5
18367,2023-01-03,109760,2023-01-03 11:25:16,30,NES20,Nintendo eShop $20 (CAN),NINTENDO ESHOP,20.0,CAD,CA,fulfilled,complete,0,"{""amount"": 1805, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,18.05,541.5
18367,2023-01-03,109761,2023-01-03 11:25:16,30,NES50,Nintendo eShop $50 (CAN),NINTENDO ESHOP,50.0,CAD,CA,fulfilled,complete,0,"{""amount"": 4510, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,45.1,1353.0
18367,2023-01-03,109762,2023-01-03 11:25:16,2,XB25,XBOX $25 (CAN),MICROSOFT,25.0,CAD,CA,fulfilled,complete,0,"{""amount"": 2315, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,23.15,46.3
18367,2023-01-03,109763,2023-01-03 11:25:16,2,XB50,XBOX $50 (CAN),MICROSOFT,50.0,CAD,CA,fulfilled,complete,0,"{""amount"": 4630, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,1,3,Tuesday,46.3,92.6
18368,2023-01-03,109764,2023-01-03 11:33:58,220,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 925, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,9.25,2035.0
18368,2023-01-03,109765,2023-01-03 11:33:58,160,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2275, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,22.75,3640.0
18368,2023-01-03,109766,2023-01-03 11:33:58,100,PSP1Y,PlayStation Plus 1 Year Membership,SONY,59.99,USD,BR,fulfilled,complete,0,"{""amount"": 4600, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,46.0,4600.0
18368,2023-01-03,109767,2023-01-03 11:33:58,80,PSP3M,PlayStation Plus 3 Month Membership,SONY,24.99,USD,BR,fulfilled,complete,0,"{""amount"": 1900, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,19.0,1520.0
18368,2023-01-03,109768,2023-01-03 11:33:58,20,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4440, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,44.4,888.0
18368,2023-01-03,109769,2023-01-03 11:33:58,90,NES20,Nintendo eShop $20 (USA),NINTENDO ESHOP,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1795, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,17.95,1615.5
18368,2023-01-03,109770,2023-01-03 11:33:58,100,NES10,Nintendo eShop $10 (USA),NINTENDO ESHOP,10.0,USD,US,fulfilled,complete,0,"{""amount"": 895, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,8.95,895.0
18368,2023-01-03,109771,2023-01-03 11:33:58,10,NES12M,Nintendo 12 Month Subscription (USA),NINTENDO ESHOP,19.99,USD,US,fulfilled,complete,0,"{""amount"": 1825, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,18.25,182.5
18368,2023-01-03,109772,2023-01-03 11:33:58,10,XB25,XBOX $25 (USA),MICROSOFT,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2265, ""currency"": ""USD""}",Onequark SPA,Santiago,CL,2023,1,3,Tuesday,22.65,226.5
