id,date,invoice_number,state,customer_company_id,id,name,city,country,finance_number,sales_order_id
6752,2020-02-06,19253,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6753,2020-02-06,19254,complete,68,68,GCM Games,SC,BR,,
6754,2020-02-06,19281,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
6755,2020-02-06,19255,complete,82,82,R & R Exclusive inc BDA Red Dot,Glendale,US,,
6756,2020-02-06,19256,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
6757,2020-02-06,19235,complete,120,120,TRIA FZE,DUBAI,AE,,
6758,2020-02-06,19257,complete,16,16,PayThem.Net WLL,Doha,QA,,
6759,2020-02-06,19282,complete,61,61,Cal Micro,Santa Clara,US,,
6760,2020-02-06,19283,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6761,2020-02-06,19261,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
6762,2020-02-07,T.O # 625,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6763,2020-02-07,19333,complete,153,153,"Next Generation Innovation Co., Ltd.",Bangkok,TH,,
6764,2020-02-07,19100-RR-20-83,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
6765,2020-02-07,19284,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
6766,2020-02-07,19285,complete,21,21,JERRY CARDS,SICHUAN PROVINCE,CN,,
6767,2020-02-07,19286,complete,28,28,Onequark SPA,Santiago,CL,,
6768,2020-02-07,19287,complete,20,20,MyGiftCardSupply,Boulder,US,,
6769,2020-02-07,19288,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6770,2020-02-07,19366,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6771,2020-02-07,19367,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6772,2020-02-07,19423,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6773,2020-02-07,19289,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6774,2020-02-07,19290,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6775,2020-02-07,19291,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6776,2020-02-07,19292,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6777,2020-02-07,19293,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6778,2020-02-07,19294,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6779,2020-02-07,19295,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
6780,2020-02-07,19296,complete,68,68,GCM Games,SC,BR,,
6781,2020-02-07,19297,complete,13,13,Brandizer (Future Technology Solutions),Amman,JO,,
6782,2020-02-10,19298,complete,62,62,PSNTHAILAND,Bangbon,TH,,
6783,2020-02-10,T.O # CAD 14,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6784,2020-02-10,T.O # 626,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6785,2020-02-10,19299,complete,28,28,Onequark SPA,Santiago,CL,,
6786,2020-02-10,19308,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
6787,2020-02-10,19444,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6788,2020-02-10,19300,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6789,2020-02-10,19301,complete,16,16,PayThem.Net WLL,Doha,QA,,
6790,2020-02-10,19335,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6791,2020-02-10,19302,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6792,2020-02-10,19303,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6793,2020-02-10,19304,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6794,2020-02-10,19305,complete,20,20,MyGiftCardSupply,Boulder,US,,
6795,2020-02-10,19306,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6796,2020-02-10,18995-RR-20-84,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6797,2020-02-11,T.O # 627,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6798,2020-02-11,19309,complete,123,123,Soft-Gate Technology,Yangon,MM,,
6799,2020-02-11,18651-RR-20-85,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6800,2020-02-11,19045-RR-20-86,complete,123,123,Soft-Gate Technology,Yangon,MM,,
6801,2020-02-11,18562-RR-20-87,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6802,2020-02-11,19311,complete,123,123,Soft-Gate Technology,Yangon,MM,,
6803,2020-02-11,19310,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6804,2020-02-11,19316,complete,100,100,GAME PLATFORMA s.r.o,SVIDNÍK,SK,,
6805,2020-02-11,19312,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6806,2020-02-11,19313,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6807,2020-02-11,19314,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6808,2020-02-11,19315,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6809,2020-02-11,19394,complete,27,27,ASIA DIGITAL PTE. LTD.,SINGAPORE,SG,,
6810,2020-02-11,,deleted,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6811,2020-02-11,19317,complete,120,120,TRIA FZE,DUBAI,AE,,
6812,2020-02-11,19445,complete,153,153,"Next Generation Innovation Co., Ltd.",Bangkok,TH,,
6813,2020-02-24,19318,complete,38,38,SAAB ELECTRONICS,BELL,US,,
6814,2020-02-11,19319,complete,38,38,SAAB ELECTRONICS,BELL,US,,
6815,2020-02-12,T.O # CAD 15,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6816,2020-02-12,T.O # 628,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6817,2020-02-12,19320,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6818,2020-02-12,19321,complete,38,38,SAAB ELECTRONICS,BELL,US,,
6819,2020-02-12,19336,complete,59,59,GAMEKEYS OU,Tallinn,EE,,
6820,2020-02-12,19322,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
6821,2020-02-12,19323,complete,28,28,Onequark SPA,Santiago,CL,,
6822,2020-02-12,19324,complete,16,16,PayThem.Net WLL,Doha,QA,,
6823,2020-02-12,19337,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6824,2020-02-12,19325,complete,112,112,"PROWELL ASIA HOLDINGS, LTD",KOWLOON,HK,,
6825,2020-02-12,19338,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6826,2020-02-12,19326,complete,53,53,FJENTERPRISE,Santa Cruz,BO,,
6827,2020-02-12,19327,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6828,2020-02-12,19328,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6829,2020-02-12,19329,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6830,2020-02-12,19330,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6831,2020-02-12,19339,complete,120,120,TRIA FZE,DUBAI,AE,,
6832,2020-02-12,19340,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6833,2020-02-12,19331,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6834,2020-02-12,19368,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6835,2020-02-12,19369,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6836,2020-02-12,19332,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6837,2020-02-13,T.O # 629,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6838,2020-02-13,19341,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
6839,2020-02-13,19342,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6840,2020-02-13,19370,complete,30,30,Play Coin Pte Ltd,,SG,,
6841,2020-02-13,19343,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6842,2020-02-13,19344,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6843,2020-02-13,19345,complete,33,33,BNB CARD CO. LTD,BANGKOK,TH,,
6844,2020-02-13,19346,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
6845,2020-02-13,19347,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
6846,2020-02-13,19348,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6847,2020-02-13,19371,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6848,2020-02-13,19349,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6849,2020-02-14,19372,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6850,2020-02-14,19373,complete,29,29,KorsIT,Eindhoven,NL,,
6851,2020-02-14,19374,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6852,2020-02-14,19375,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6853,2020-02-14,19376,complete,28,28,Onequark SPA,Santiago,CL,,
6854,2020-02-14,19377,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6855,2020-02-14,19378,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
6856,2020-02-14,19379,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6857,2020-02-14,19380,complete,20,20,MyGiftCardSupply,Boulder,US,,
6858,2020-02-14,19381,complete,13,13,Brandizer (Future Technology Solutions),Amman,JO,,
6859,2020-02-14,19382,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
6860,2020-02-14,19166-RR-20-88,complete,16,16,PayThem.Net WLL,Doha,QA,,
6861,2020-02-14,19364,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
6862,2020-02-17,19383,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6863,2020-02-17,19395,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6864,2020-02-17,19396,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
6865,2020-02-17,19384,complete,20,20,MyGiftCardSupply,Boulder,US,,
6866,2020-02-17,19385,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
6867,2020-02-17,19424,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6868,2020-02-17,T.O # 630,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6869,2020-02-17,19397,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6870,2020-02-17,19398,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6871,2020-02-17,19386,complete,107,107,Global Deal d.o.o,Makarska,HR,,
6872,2020-02-17,19387,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6873,2020-02-17,19399,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6874,2020-02-17,19388,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6875,2020-02-17,19365,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6876,2020-02-17,19045-RR-20-89,complete,123,123,Soft-Gate Technology,Yangon,MM,,
6877,2020-02-17,18995-RR-20-90,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6878,2020-02-17,19400,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6879,2020-02-18,19401,complete,21,21,JERRY CARDS,SICHUAN PROVINCE,CN,,
6880,2020-02-18,19408,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6881,2020-02-18,19409,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6882,2020-02-18,19402,complete,16,16,PayThem.Net WLL,Doha,QA,,
6883,2020-02-18,19403,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
6884,2020-02-18,19404,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6885,2020-02-18,19405,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6886,2020-02-18,19410,complete,120,120,TRIA FZE,DUBAI,AE,,
6887,2020-02-18,19406,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6888,2020-02-18,19411,complete,120,120,TRIA FZE,DUBAI,AE,,
6889,2020-02-18,19390,complete,64,64,Florida State Games,Coconut Creek,US,,
6890,2020-02-18,19528,complete,2,2,SETAR,Oranjestad,AW,,
6891,2020-02-18,19412,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
6892,2020-02-19,T.O # 631,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6893,2020-02-19,19413,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6894,2020-02-19,19425,complete,100,100,GAME PLATFORMA s.r.o,SVIDNÍK,SK,,
6895,2020-02-19,19414,complete,75,75,Leo Partners DBA Odessa Seagull,Nicosia,CY,,
6896,2020-02-19,19415,complete,68,68,GCM Games,SC,BR,,
6897,2020-02-19,19416,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
6898,2020-02-19,19166-RR-20-92,complete,16,16,PayThem.Net WLL,Doha,QA,,
6899,2020-02-19,19426,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6900,2020-02-19,19417,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6901,2020-02-19,19418,complete,33,33,BNB CARD CO. LTD,BANGKOK,TH,,
6902,2020-02-19,19419,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6903,2020-02-19,18562-RR-20-93,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6904,2020-02-19,19421,complete,64,64,Florida State Games,Coconut Creek,US,,
6905,2020-02-19,19427,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
6906,2020-02-20,19428,complete,16,16,PayThem.Net WLL,Doha,QA,,
6907,2020-02-20,19467,complete,41,41,MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,,
6908,2020-02-20,19429,complete,62,62,PSNTHAILAND,Bangbon,TH,,
6909,2020-02-20,19446,complete,61,61,Cal Micro,Santa Clara,US,,
6910,2020-02-20,19430,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6911,2020-02-20,19422,complete,64,64,Florida State Games,Coconut Creek,US,,
6912,2020-02-20,19447,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6913,2020-02-20,19431,complete,30,30,Play Coin Pte Ltd,,SG,,
6914,2020-02-20,,deleted,74,74,GAMERStore,Santiago,CL,,
6915,2020-02-20,19432,complete,38,38,SAAB ELECTRONICS,BELL,US,,
6916,2020-02-20,19440,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
6917,2020-02-20,19448,complete,103,103,Gamecardsdirect B.V.,Heerlen,NL,,
6918,2020-02-20,19433,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
6919,2020-02-20,19434,complete,91,91,NEXTGAMES,CABA (1048),AR,,
6920,2020-02-20,19435,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
6921,2020-02-20,19436,complete,53,53,FJENTERPRISE,Santa Cruz,BO,,
6922,2020-02-20,19437,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6923,2020-02-20,19438,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
6924,2020-02-20,19439,complete,20,20,MyGiftCardSupply,Boulder,US,,
6925,2020-02-20,19449,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6926,2020-02-21,T.O # 632,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6927,2020-02-21,19450,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
6928,2020-02-21,19451,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6929,2020-02-21,19452,complete,20,20,MyGiftCardSupply,Boulder,US,,
6930,2020-02-21,19453,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6931,2020-02-21,19454,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
6932,2020-02-21,19455,complete,16,16,PayThem.Net WLL,Doha,QA,,
6933,2020-02-21,18959-RR-20-94,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6934,2020-02-24,19456,complete,16,16,PayThem.Net WLL,Doha,QA,,
6935,2020-02-24,19457,complete,20,20,MyGiftCardSupply,Boulder,US,,
6936,2020-02-24,19458,complete,28,28,Onequark SPA,Santiago,CL,,
6937,2020-02-24,19459,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
6938,2020-02-24,19460,complete,29,29,KorsIT,Eindhoven,NL,,
6939,2020-02-24,19477,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6940,2020-02-24,,deleted,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
6941,2020-02-24,19461,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
6942,2020-02-24,19462,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6943,2020-02-24,19463,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6944,2020-02-24,19468,complete,120,120,TRIA FZE,DUBAI,AE,,
6945,2020-02-24,19464,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6946,2020-02-24,19465,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6947,2020-02-24,18486-RR-20-95,complete,54,54,GUDANG VOUCHER,Kebayoran Lama,ID,,
6948,2020-02-24,18542-RR-20-96,complete,16,16,PayThem.Net WLL,Doha,QA,,
6949,2020-02-24,18349-RR-20-97,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6950,2020-02-24,18397-RR-20-98,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6951,2020-02-24,18428-RR-20-99,complete,16,16,PayThem.Net WLL,Doha,QA,,
6952,2020-02-24,18486-RR-20-100,complete,54,54,GUDANG VOUCHER,Kebayoran Lama,ID,,
6953,2020-02-24,18510-RR-20-102,complete,16,16,PayThem.Net WLL,Doha,QA,,
6954,2020-02-24,18582-RR-20-103,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6955,2020-02-24,18582-RR-20-104,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6956,2020-02-25,19478,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6957,2020-02-25,19469,complete,16,16,PayThem.Net WLL,Doha,QA,,
6958,2020-02-25,18290-RR-20-105,complete,100,100,GAME PLATFORMA s.r.o,SVIDNÍK,SK,,
6959,2020-02-25,T.O # 633,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6960,2020-02-25,19470,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6961,2020-02-25,19471,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6962,2020-02-25,19472,complete,22,22,OffGamers Global Pte Ltd (USD),Singapore,SG,,
6963,2020-02-25,19473,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6964,2020-02-25,19443,deleted,120,120,TRIA FZE,DUBAI,AE,,
6965,2020-02-25,19443,complete,120,120,TRIA FZE,DUBAI,AE,,
6966,2020-02-25,19474,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6967,2020-02-25,19466,complete,64,64,Florida State Games,Coconut Creek,US,,
6968,2020-02-25,18459-RR-20-101,complete,16,16,PayThem.Net WLL,Doha,QA,,
6969,2020-02-25,19479,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
6970,2020-02-25,19475,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6971,2020-02-26,19443,complete,120,120,TRIA FZE,DUBAI,AE,,
6972,2020-02-26,19443,complete,120,120,TRIA FZE,DUBAI,AE,,
6973,2020-02-26,19480,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
6974,2020-02-26,19481,complete,16,16,PayThem.Net WLL,Doha,QA,,
6975,2020-02-26,19482,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
6976,2020-02-26,19497,complete,120,120,TRIA FZE,DUBAI,AE,,
6977,2020-02-26,19483,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
6978,2020-02-26,19484,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6979,2020-02-26,19485,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
6980,2020-02-26,19486,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6981,2020-02-26,19476,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
6982,2020-02-26,19487,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
6983,2020-02-26,T.O # 634,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6984,2020-02-26,19488,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
6985,2020-02-26,19489,complete,107,107,Global Deal d.o.o,Makarska,HR,,
6986,2020-02-27,T.O # 635,complete,86,86,SCRATCH MONKEYS (USD),,US,,
6987,2020-02-27,19499,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
6988,2020-02-27,19531,complete,8,8,"Gamersmarket CO., LTD",Causeway Bay,HK,,
6989,2020-02-27,19498,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
6990,2020-02-27,19532,complete,129,129,ContentCard AG,Baiersdorf,DE,,
6991,2020-02-27,19500,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
6992,2020-02-27,19533,complete,120,120,TRIA FZE,DUBAI,AE,,
6993,2020-02-27,19501,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
6994,2020-02-27,19560,complete,53,53,FJENTERPRISE,Santa Cruz,BO,,
6995,2020-02-27,19492,complete,64,64,Florida State Games,Coconut Creek,US,,
6996,2020-02-27,19502,complete,28,28,Onequark SPA,Santiago,CL,,
6997,2020-02-27,19503,complete,53,53,FJENTERPRISE,Santa Cruz,BO,,
6998,2020-02-27,19504,complete,20,20,MyGiftCardSupply,Boulder,US,,
6999,2020-02-27,19519,complete,12,12,VERVE MULTIMEDIA INC,Pasay City,PH,,
7000,2020-02-27,19402-RR-20-106,complete,16,16,PayThem.Net WLL,Doha,QA,,
7001,2020-02-27,18444-RR-20-107,complete,28,28,Onequark SPA,Santiago,CL,,
7002,2020-02-27,18448-RR-20-108,complete,48,48,PT.SARANA CIPTA KREASI CEMERLANG,Jakarta Pusat,ID,,
7003,2020-02-27,19505,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
7004,2020-02-28,19534,complete,68,68,GCM Games,SC,BR,,
7005,2020-02-28,19535,complete,28,28,Onequark SPA,Santiago,CL,,
7006,2020-02-28,19536,complete,14,14,IBANEZBLACK,Lombok Barat,ID,,
7007,2020-02-28,19314-RR-20-109,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
7008,2020-02-28,19511,complete,96,96,"US-1 America, Inc.",MIAMI,US,,
7009,2020-02-28,19537,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
7010,2020-02-28,19538,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
7011,2020-03-02,19539,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
7012,2020-02-28,19540,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
7013,2020-02-28,19541,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
7014,2020-02-28,19542,complete,16,16,PayThem.Net WLL,Doha,QA,,
7015,2020-02-28,19543,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
7016,2020-03-02,T.O # 636,complete,86,86,SCRATCH MONKEYS (USD),,US,,
7017,2020-03-02,19544,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
7018,2020-03-02,19561,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
7019,2020-03-02,19562,complete,133,133,Legend Time Co Ltd,Kaohsuung City,TW,,
7020,2020-03-02,19545,complete,20,20,MyGiftCardSupply,Boulder,US,,
7021,2020-03-02,19546,complete,21,21,JERRY CARDS,SICHUAN PROVINCE,CN,,
7022,2020-03-02,19547,complete,61,61,Cal Micro,Santa Clara,US,,
7023,2020-03-02,19548,complete,61,61,Cal Micro,Santa Clara,US,,
7024,2020-03-02,19549,complete,28,28,Onequark SPA,Santiago,CL,,
7025,2020-03-02,19550,complete,29,29,KorsIT,Eindhoven,NL,,
7026,2020-03-02,19563,complete,15,15,MMOGA LIMITED,Kowloon,HK,,
7027,2020-03-02,19551,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
7028,2020-03-02,19552,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
7029,2020-03-02,19481-RR-20-110,complete,16,16,PayThem.Net WLL,Doha,QA,,
7030,2020-03-02,19314-RR-20-111,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
7031,2020-03-02,19553,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
7032,2020-03-02,19554,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
7033,2020-03-02,19622,complete,34,34,CEDAR PARK SALES LLC,CEDAR PARK,US,,
7034,2020-03-02,19555,complete,65,65,DIGITAL CODES S.p. Z.o.o (USD.),,PL,,
7035,2020-03-02,19564,complete,120,120,TRIA FZE,DUBAI,AE,,
7036,2020-03-02,19565,complete,114,114,EZ PAY CARDS FZ LLC,Ras AlKhaimah,AE,,
7037,2020-03-02,18560-RR-20-115,complete,16,16,PayThem.Net WLL,Doha,QA,,
7038,2020-03-02,19487-RR-20-114,complete,23,23,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,,
7039,2020-03-02,19556,complete,19,19,WCARD HOLDING INC,DIAMOND BAR,US,,
7040,2020-03-03,19566,complete,6,6,Sea Gamer Mall Sdn Bhd,Sitiawan,MY,,
7041,2020-03-03,T.O # 637,complete,86,86,SCRATCH MONKEYS (USD),,US,,
7042,2020-03-03,19567,complete,16,16,PayThem.Net WLL,Doha,QA,,
7043,2020-03-03,19568,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
7044,2020-03-03,19569,complete,62,62,PSNTHAILAND,Bangbon,TH,,
7045,2020-03-03,19570,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
7046,2020-03-03,19571,complete,111,111,Fullcodigos Limitada,Racagua,CD,,
7047,2020-03-03,,deleted,91,91,NEXTGAMES,CABA (1048),AR,,
7048,2020-03-03,19572,complete,56,56,C2GAMES,Ho Chi Minh,VN,,
7049,2020-03-03,19573,complete,44,44,Anas Al-Shaar,Riyadh-11671,SA,,
7050,2020-03-03,19574,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
7051,2020-03-03,19575,complete,35,35,"SOLA FIDE, INC. dba. MAXIMUSCARDS",TAMPA,US,,
7052,2020-03-03,19557,complete,72,72,JS Music Corporation,Mayfield Village,US,,
7053,2020-03-03,19576,complete,126,126,BOLIVIA CARDS,Cobija,BO,,
7054,2020-03-03,19577,complete,142,142,Kuwait Star for General Trading Co. (USD),Fahaheal,KW,,
7055,2020-03-03,19578,complete,7,7,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,,
