sales_order_id,id,quantity,product_id,state_i,status,created_at,external_unit_price,sku_id,sku,name,description,currency,brand_id,face_price,country,name_i,date,invoice_number,state_o,customer_company_id,cust_id,name_o,city,country_o,finance_number,sales_order_id_o
18354,109677,20,1062,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 905, ""currency"": ""USD""}",1062,NES10,Nintendo eShop $10 (USA),Nintendo eShop $10 (USA),USD,7,10.0,US,NINTENDO ESHOP,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109678,10,1064,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 1805, ""currency"": ""USD""}",1064,NES20,Nintendo eShop $20 (USA),Nintendo eShop $20 (USA),USD,7,20.0,US,NINTENDO ESHOP,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109679,10,1065,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 3130, ""currency"": ""USD""}",1065,NES35,Nintendo eShop $35 (USA),Nintendo eShop $35 (USA),USD,7,35.0,US,NINTENDO ESHOP,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109680,25,1067,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 4450, ""currency"": ""USD""}",1067,NES50,Nintendo eShop $50 (USA),Nintendo eShop $50 (USA),USD,7,50.0,US,NINTENDO ESHOP,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109681,5,1063,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 1845, ""currency"": ""USD""}",1063,NES12M,Nintendo 12 Month Subscription (USA),Nintendo 12 Month Subscription (USA),USD,7,19.99,US,NINTENDO ESHOP,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109682,20,1049,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 970, ""currency"": ""USD""}",1049,IT10,Apple Gift Card $10 (USA),Apple Gift Card $10 (USA),USD,2,10.0,US,APPLE,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109683,20,1051,fulfilled,0,2023-01-03 10:34:22,"{""amount"": 1455, ""currency"": ""USD""}",1051,IT15,Apple Gift Card $15 (USA),Apple Gift Card $15 (USA),USD,2,15.0,US,APPLE,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18354,109684,25,1054,fulfilled,0,2023-01-03 10:34:23,"{""amount"": 2425, ""currency"": ""USD""}",1054,IT25,Apple Gift Card $25 (USA),Apple Gift Card $25 (USA),USD,2,25.0,US,APPLE,2023-01-03,INV18354,complete,62.0,62.0,PSNTHAILAND,Bangbon,TH,INV18354,18354.0
18355,109685,2,742,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 900, ""currency"": ""USD""}",742,IMVU10,IMVU $10 (USA),IMVU $10 (USA),USD,17,10.0,US,IMVU,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109686,30,1147,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 2300, ""currency"": ""USD""}",1147,PAR25,Paramount+ $25 (USA),,USD,41,25.0,US,CBS,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109687,10,1148,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 4600, ""currency"": ""USD""}",1148,PAR50,Paramount+ $50 (USA),,USD,41,50.0,US,CBS,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109688,5,1155,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 4650, ""currency"": ""USD""}",1155,PSP1Y,PlayStation Plus 1 Year Membership,,USD,3,59.99,BR,SONY,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109689,5,1156,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 2000, ""currency"": ""USD""}",1156,PSP3M,PlayStation Plus 3 Month Membership,,USD,3,24.99,BR,SONY,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109690,5,813,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 9260, ""currency"": ""USD""}",813,STV100,Sling TV $100 (USA),Sling TV $100 (USA),USD,27,100.0,US,SLING TV,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109691,5,799,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 4650, ""currency"": ""USD""}",799,STV50,Sling TV $50 (USA),Sling TV $50 (USA),USD,27,50.0,US,SLING TV,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18355,109692,5,774,fulfilled,0,2023-01-03 10:36:34,"{""amount"": 2330, ""currency"": ""USD""}",774,STV25,Sling TV $25 (USA),Sling TV $25 (USA),USD,27,25.0,US,SLING TV,2023-01-03,INV18355,complete,20.0,20.0,MyGiftCardSupply,Boulder,US,INV18355,18355.0
18356,109693,20,1049,fulfilled,0,2023-01-03 10:51:35,"{""amount"": 980, ""currency"": ""USD""}",1049,IT10,Apple Gift Card $10 (USA),Apple Gift Card $10 (USA),USD,2,10.0,US,APPLE,2023-01-03,INV18356,complete,179.0,179.0,iGiftcard4u.com,Thanyaburee,TH,INV18356,18356.0
18356,109694,30,1050,fulfilled,0,2023-01-03 10:51:35,"{""amount"": 9795, ""currency"": ""USD""}",1050,IT100,Apple Gift Card $100 (USA),Apple Gift Card $100 (USA),USD,2,100.0,US,APPLE,2023-01-03,INV18356,complete,179.0,179.0,iGiftcard4u.com,Thanyaburee,TH,INV18356,18356.0
18357,109695,1000,1071,fulfilled,0,2023-01-03 10:53:28,"{""amount"": 893, ""currency"": ""USD""}",1071,PSN10,PlayStation Network Card $10 (USA),PlayStation Network Card $10 (USA),USD,3,10.0,US,SONY,2023-01-03,INV18357,complete,205.0,205.0,BASATNE INTERNATIONAL LLC,Addison,US,INV18357,18357.0
18357,109696,1000,1075,fulfilled,0,2023-01-03 10:53:28,"{""amount"": 2231, ""currency"": ""USD""}",1075,PSN25,PlayStation Network Card $25 (USA),PlayStation Network $25,USD,3,25.0,US,SONY,2023-01-03,INV18357,complete,205.0,205.0,BASATNE INTERNATIONAL LLC,Addison,US,INV18357,18357.0
18357,109697,1000,1076,fulfilled,0,2023-01-03 10:53:28,"{""amount"": 4463, ""currency"": ""USD""}",1076,PSN50,PlayStation Network Card $50 (USA),PlayStation Network $50,USD,3,50.0,US,SONY,2023-01-03,INV18357,complete,205.0,205.0,BASATNE INTERNATIONAL LLC,Addison,US,INV18357,18357.0
18357,109698,1000,1072,fulfilled,0,2023-01-03 10:53:28,"{""amount"": 8925, ""currency"": ""USD""}",1072,PSN100,PlayStation Network Card $100 (USA),PlayStation Network Card $100 (USA),USD,3,100.0,US,SONY,2023-01-03,INV18357,complete,205.0,205.0,BASATNE INTERNATIONAL LLC,Addison,US,INV18357,18357.0
18358,109699,3000,1075,fulfilled,0,2023-01-03 10:57:09,"{""amount"": 2250, ""currency"": ""USD""}",1075,PSN25,PlayStation Network Card $25 (USA),PlayStation Network $25,USD,3,25.0,US,SONY,2023-01-03,INV18358,complete,23.0,23.0,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,INV18358,18358.0
18358,109700,3000,1076,fulfilled,0,2023-01-03 10:57:09,"{""amount"": 4500, ""currency"": ""USD""}",1076,PSN50,PlayStation Network Card $50 (USA),PlayStation Network $50,USD,3,50.0,US,SONY,2023-01-03,INV18358,complete,23.0,23.0,ABAAD ALJEEL DBA LIKE4CARD,Rihadh,SA,INV18358,18358.0
18359,109701,100,864,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 487, ""currency"": ""CAD""}",864,IT05,Apple Gift Card $5 (Canada),Apple Gift Card $5 (Canada),CAD,2,5.0,CA,APPLE,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18359,109702,100,865,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 975, ""currency"": ""CAD""}",865,IT10,Apple Gift Card $10 (Canada),Apple Gift Card $10 (Canada),CAD,2,10.0,CA,APPLE,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18359,109703,100,868,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 2437, ""currency"": ""CAD""}",868,IT25,Apple Gift Card $25 (Canada),Apple Gift Card $25 (Canada),CAD,2,25.0,CA,APPLE,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18359,109704,100,866,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 4873, ""currency"": ""CAD""}",866,IT50,Apple Gift Card $50 (Canada),Apple Gift Card $50 (Canada),CAD,2,50.0,CA,APPLE,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18359,109705,100,867,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 9746, ""currency"": ""CAD""}",867,IT100,Apple Gift Card $100 (Canada),Apple Gift Card $100 (Canada),CAD,2,100.0,CA,APPLE,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18359,109706,200,869,fulfilled,0,2023-01-03 10:58:11,"{""amount"": 955, ""currency"": ""CAD""}",869,PSN10,PlayStation Network Card $10 (CAN),PlayStation Network Card $10 (CAN),CAD,3,10.0,CA,SONY,2023-01-03,INV18359,complete,182.0,182.0,ABAAD ALJEEL DBA LIKE4CARD (CAD),Rihadh,SA,INV18359,18359.0
18360,109707,175,1066,fulfilled,0,2023-01-03 11:02:04,"{""amount"": 740, ""currency"": ""USD""}",1066,NES3M,Nintendo 3 Month Subscription (USA),Nintendo 3 Month Subscription (USA),USD,7,7.99,US,NINTENDO ESHOP,2023-01-03,INV18360,complete,29.0,29.0,KorsIT,Eindhoven,NL,INV18360,18360.0
18360,109708,200,1063,fulfilled,0,2023-01-03 11:02:04,"{""amount"": 1845, ""currency"": ""USD""}",1063,NES12M,Nintendo 12 Month Subscription (USA),Nintendo 12 Month Subscription (USA),USD,7,19.99,US,NINTENDO ESHOP,2023-01-03,INV18360,complete,29.0,29.0,KorsIT,Eindhoven,NL,INV18360,18360.0
18361,109709,100,1054,fulfilled,0,2023-01-03 11:06:12,"{""amount"": 2437, ""currency"": ""USD""}",1054,IT25,Apple Gift Card $25 (USA),Apple Gift Card $25 (USA),USD,2,25.0,US,APPLE,2023-01-03,INV18361,complete,41.0,41.0,MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,INV18361,18361.0
18361,109710,105,1051,fulfilled,0,2023-01-03 11:06:12,"{""amount"": 1462, ""currency"": ""USD""}",1051,IT15,Apple Gift Card $15 (USA),Apple Gift Card $15 (USA),USD,2,15.0,US,APPLE,2023-01-03,INV18361,complete,41.0,41.0,MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,INV18361,18361.0
18361,109711,150,1049,fulfilled,0,2023-01-03 11:06:12,"{""amount"": 975, ""currency"": ""USD""}",1049,IT10,Apple Gift Card $10 (USA),Apple Gift Card $10 (USA),USD,2,10.0,US,APPLE,2023-01-03,INV18361,complete,41.0,41.0,MOL AccessPortal Sdn Bhd,Kuala Lumpur,MY,INV18361,18361.0
18362,109712,400,1062,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 905, ""currency"": ""USD""}",1062,NES10,Nintendo eShop $10 (USA),Nintendo eShop $10 (USA),USD,7,10.0,US,NINTENDO ESHOP,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109713,400,1064,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 1805, ""currency"": ""USD""}",1064,NES20,Nintendo eShop $20 (USA),Nintendo eShop $20 (USA),USD,7,20.0,US,NINTENDO ESHOP,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109714,200,1067,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 4450, ""currency"": ""USD""}",1067,NES50,Nintendo eShop $50 (USA),Nintendo eShop $50 (USA),USD,7,50.0,US,NINTENDO ESHOP,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109715,200,1084,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 465, ""currency"": ""USD""}",1084,XB05,XBOX $5 (USA),XBOX $5 (USA),USD,4,5.0,US,MICROSOFT,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109716,100,1085,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 935, ""currency"": ""USD""}",1085,XB10,XBOX $10 (USA),XBOX $10 (USA),USD,4,10.0,US,MICROSOFT,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109717,50,1093,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 4525, ""currency"": ""USD""}",1093,XB50,XBOX $50 (USA),XBOX $50 (USA),USD,4,50.0,US,MICROSOFT,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109718,50,1025,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 994, ""currency"": ""USD""}",1025,AMZ10,Amazon $10,Amazon $10,USD,16,10.0,US,AMAZON,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109719,50,1032,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 4925, ""currency"": ""USD""}",1032,AMZ50,Amazon $50,Amazon $50,USD,16,50.0,US,AMAZON,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109720,10,746,fulfilled,0,2023-01-03 11:08:44,"{""amount"": 1477, ""currency"": ""USD""}",746,EB15,eBay $15 (USA),eBay $15 (USA),USD,12,15.0,US,EBAY,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18362,109721,50,893,fulfilled,0,2023-01-03 11:08:45,"{""amount"": 915, ""currency"": ""USD""}",893,MCFTMC1720,Minecraft Minecoins Pack 1720 Coins,Minecraft Minecoins Pack 1720 Coins,USD,4,9.99,US,MICROSOFT,2023-01-03,INV18362,complete,30.0,30.0,Play Coin Pte Ltd,,SG,INV18362,18362.0
18363,109722,4,1173,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 2225, ""currency"": ""USD""}",1173,EAP25,EA Play $25 (USA),,USD,22,25.0,US,EA,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109723,15,729,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 4670, ""currency"": ""USD""}",729,KK50,Karma Koin $50 (USA),Karma Koin $50 (USA),USD,5,50.0,US,NEXON,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109724,15,1066,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 740, ""currency"": ""USD""}",1066,NES3M,Nintendo 3 Month Subscription (USA),Nintendo 3 Month Subscription (USA),USD,7,7.99,US,NINTENDO ESHOP,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109725,10,1063,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 1845, ""currency"": ""USD""}",1063,NES12M,Nintendo 12 Month Subscription (USA),Nintendo 12 Month Subscription (USA),USD,7,19.99,US,NINTENDO ESHOP,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109726,150,1154,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 920, ""currency"": ""USD""}",1154,RBLX10,Roblox Gift Card $10,,USD,39,10.0,BR,ROBLOX,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109727,40,1468,fulfilled,0,2023-01-03 11:15:59,"{""amount"": 2300, ""currency"": ""USD""}",1468,RBLX25,Roblox Gift Card $25,,USD,39,25.0,BR,ROBLOX,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109728,20,819,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 4600, ""currency"": ""USD""}",819,RBLX50,Roblox Gift Card $50 (USA),Roblox Gift Card $50 (USA),USD,39,50.0,US,ROBLOX,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109729,120,1076,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 4575, ""currency"": ""USD""}",1076,PSN50,PlayStation Network Card $50 (USA),PlayStation Network $50,USD,3,50.0,US,SONY,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109730,80,1085,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 935, ""currency"": ""USD""}",1085,XB10,XBOX $10 (USA),XBOX $10 (USA),USD,4,10.0,US,MICROSOFT,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109731,30,1091,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 2265, ""currency"": ""USD""}",1091,XB25,XBOX $25 (USA),XBOX $25 (USA),USD,4,25.0,US,MICROSOFT,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109732,20,1093,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 4525, ""currency"": ""USD""}",1093,XB50,XBOX $50 (USA),XBOX $50 (USA),USD,4,50.0,US,MICROSOFT,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18363,109733,20,1086,fulfilled,0,2023-01-03 11:16:00,"{""amount"": 9080, ""currency"": ""USD""}",1086,XB100,XBOX $100 (USA),XBOX $100 (USA),USD,4,100.0,US,MICROSOFT,2023-01-03,INV18363,complete,16.0,16.0,PayThem.Net WLL,Doha,QA,,
18364,109734,130,1065,fulfilled,0,2023-01-03 11:18:39,"{""amount"": 3125, ""currency"": ""USD""}",1065,NES35,Nintendo eShop $35 (USA),Nintendo eShop $35 (USA),USD,7,35.0,US,NINTENDO ESHOP,2023-01-03,INV18364,complete,14.0,14.0,IBANEZBLACK,Lombok Barat,ID,,
18364,109735,30,1149,fulfilled,0,2023-01-03 11:18:39,"{""amount"": 4675, ""currency"": ""USD""}",1149,BB50,Blizzard Balance $50 (USA),,USD,15,50.0,US,BLIZZARD,2023-01-03,INV18364,complete,14.0,14.0,IBANEZBLACK,Lombok Barat,ID,,
18364,109736,40,766,fulfilled,0,2023-01-03 11:18:39,"{""amount"": 2575, ""currency"": ""USD""}",766,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),USD,24,30.0,US,SQUARE ENIX,2023-01-03,INV18364,complete,14.0,14.0,IBANEZBLACK,Lombok Barat,ID,,
18364,109737,20,740,fulfilled,0,2023-01-03 11:18:39,"{""amount"": 2800, ""currency"": ""USD""}",740,WOW60,World of Warcraft 60 Day Time Card (USA),World of Warcraft 60 Day Time Card (USA),USD,15,29.99,US,BLIZZARD,2023-01-03,INV18364,complete,14.0,14.0,IBANEZBLACK,Lombok Barat,ID,,
18365,109738,100,1155,fulfilled,0,2023-01-03 11:20:25,"{""amount"": 4650, ""currency"": ""USD""}",1155,PSP1Y,PlayStation Plus 1 Year Membership,,USD,3,59.99,BR,SONY,2023-01-03,INV18365,complete,219.0,219.0,COLOMBIANUP SAS,Bello,CO,INV18365,18365.0
18365,109739,50,1156,fulfilled,0,2023-01-03 11:20:25,"{""amount"": 2000, ""currency"": ""USD""}",1156,PSP3M,PlayStation Plus 3 Month Membership,,USD,3,24.99,BR,SONY,2023-01-03,INV18365,complete,219.0,219.0,COLOMBIANUP SAS,Bello,CO,INV18365,18365.0
18366,109740,25,1054,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 2437, ""currency"": ""USD""}",1054,IT25,Apple Gift Card $25 (USA),Apple Gift Card $25 (USA),USD,2,25.0,US,APPLE,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109741,20,1060,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 4873, ""currency"": ""USD""}",1060,IT50,Apple Gift Card $50 (USA),Apple Gift Card $50 (USA),USD,2,50.0,US,APPLE,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109742,10,766,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 2575, ""currency"": ""USD""}",766,FFRR60,Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),Final Fantasy XIV: A Realm Reborn 60 Day Time Card (USA),USD,24,30.0,US,SQUARE ENIX,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109743,3,728,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 2340, ""currency"": ""USD""}",728,KK25,Karma Koin $25 (USA),Karma Koin $25 (USA),USD,5,25.0,US,NEXON,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109744,2,729,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 4670, ""currency"": ""USD""}",729,KK50,Karma Koin $50 (USA),Karma Koin $50 (USA),USD,5,50.0,US,NEXON,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109745,2,711,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 2172, ""currency"": ""USD""}",711,PUBG1800,PUBG MOBILE 1500 + 300 UC $24.99,PUBG MOBILE 1500 + 300 UC $24.99,USD,45,24.99,,PUBG,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109746,15,1496,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 10120, ""currency"": ""USD""}",1496,PSN110,PlayStation™Store $110 (USA),,USD,3,110.0,US,SONY,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109747,40,1155,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 4650, ""currency"": ""USD""}",1155,PSP1Y,PlayStation Plus 1 Year Membership,,USD,3,59.99,BR,SONY,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109748,2,806,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 220, ""currency"": ""USD""}",806,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),Kingsisle Wizard 101 $2.50 (USA),USD,21,2.5,US,KINGSISLE,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109749,2,754,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 870, ""currency"": ""USD""}",754,KIW10,Kingsisle Wizard 101 $10 (USA),Kingsisle Wizard 101 $10 (USA),USD,21,10.0,US,KINGSISLE,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109750,50,1062,fulfilled,0,2023-01-03 11:22:39,"{""amount"": 905, ""currency"": ""USD""}",1062,NES10,Nintendo eShop $10 (USA),Nintendo eShop $10 (USA),USD,7,10.0,US,NINTENDO ESHOP,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109751,60,1067,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 4450, ""currency"": ""USD""}",1067,NES50,Nintendo eShop $50 (USA),Nintendo eShop $50 (USA),USD,7,50.0,US,NINTENDO ESHOP,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109752,5,1066,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 740, ""currency"": ""USD""}",1066,NES3M,Nintendo 3 Month Subscription (USA),Nintendo 3 Month Subscription (USA),USD,7,7.99,US,NINTENDO ESHOP,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109753,2,896,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 4850, ""currency"": ""USD""}",896,TWCH50,Twitch Gift Card $50 (USA),Twitch Gift Card $50 (USA),USD,46,50.0,US,Twitch,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109754,3,843,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 5610, ""currency"": ""USD""}",843,SPT60,Spotify $60 (USA),Spotify $60 (USA),USD,20,60.0,US,SPOTIFY,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109755,10,1088,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 1390, ""currency"": ""USD""}",1088,XB15,XBOX $15 (USA),XBOX $15 (USA),USD,4,15.0,US,MICROSOFT,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18366,109756,30,1093,fulfilled,0,2023-01-03 11:22:40,"{""amount"": 4525, ""currency"": ""USD""}",1093,XB50,XBOX $50 (USA),XBOX $50 (USA),USD,4,50.0,US,MICROSOFT,2023-01-03,INV18366,complete,7.0,7.0,PLAY-ASIA.COM (USD),Lai Chi Kok,HK,INV18366,18366.0
18367,109757,30,869,fulfilled,0,2023-01-03 11:25:16,"{""amount"": 955, ""currency"": ""CAD""}",869,PSN10,PlayStation Network Card $10 (CAN),PlayStation Network Card $10 (CAN),CAD,3,10.0,CA,SONY,2023-01-03,INV18367,complete,203.0,203.0,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,INV18367,18367.0
18367,109758,10,871,fulfilled,0,2023-01-03 11:25:16,"{""amount"": 5725, ""currency"": ""CAD""}",871,PSN60,PlayStation Network Card $60 (CAN),PlayStation Network Card $60 (CAN),CAD,3,60.0,CA,SONY,2023-01-03,INV18367,complete,203.0,203.0,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,INV18367,18367.0
18367,109759,30,874,fulfilled,0,2023-01-03 11:25:16,"{""amount"": 905, ""currency"": ""CAD""}",874,NES10,Nintendo eShop $10 (CAN),Nintendo eShop $10 (CAN),CAD,7,10.0,CA,NINTENDO ESHOP,2023-01-03,INV18367,complete,203.0,203.0,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,INV18367,18367.0
18367,109760,30,853,fulfilled,0,2023-01-03 11:25:16,"{""amount"": 1805, ""currency"": ""CAD""}",853,NES20,Nintendo eShop $20 (CAN),Nintendo eShop $20 (CAN),CAD,7,20.0,CA,NINTENDO ESHOP,2023-01-03,INV18367,complete,203.0,203.0,PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,INV18367,18367.0
