sales_order_id,date,id,created_at,quantity,sku,name,name_i,face_price,currency,country,state_i,state_o,status,external_unit_price,name_o,city,country_o,year,month,day,weekday,price,total,net_price,net_income,percent_margin
18642,2023-02-07 00:00:00,111327,2023-02-07 10:07:01,2,HUL25,Hulu $25 (USA),HULU,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2325, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,23.25,46.5,1.75,3.5,7.0
18642,2023-02-07 00:00:00,111328,2023-02-07 10:07:01,2,IMVU25,IMVU $25 (USA),IMVU,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2240, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,22.4,44.8,2.6000000000000014,5.2,10.4
18642,2023-02-07 00:00:00,111329,2023-02-07 10:07:01,15,KK50,Karma Koin $50 (USA),NEXON,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4670, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,46.7,700.5,3.299999999999997,49.5,6.6
18642,2023-02-07 00:00:00,111330,2023-02-07 10:07:01,20,KK100,Karma Koin $100 (USA),NEXON,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9250, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,92.5,1850.0,7.5,150.0,7.5
18642,2023-02-07 00:00:00,111331,2023-02-07 10:07:01,2,NP25,NeoCash Card $25 (USA),NEOPETS,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2270, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,22.7,45.4,2.3000000000000007,4.6,9.2
18642,2023-02-07 00:00:00,111332,2023-02-07 10:07:01,2,KIP20,Kingsisle Pirate 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,17.45,34.9,2.5500000000000007,5.1,12.75
18642,2023-02-07 00:00:00,111333,2023-02-07 10:07:01,20,PSN55,PlayStation™Store $55 (USA),SONY,55.0,USD,US,fulfilled,complete,0,"{""amount"": 4950, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,49.5,990.0,5.5,110.0,10.0
18642,2023-02-07 00:00:00,111334,2023-02-07 10:07:01,20,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6300, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,63.0,1260.0,7.0,140.0,10.0
18642,2023-02-07 00:00:00,111335,2023-02-07 10:07:01,1,JRS10,Jagex Runescape $10 (USA),JAGEX,10.0,USD,US,fulfilled,complete,0,"{""amount"": 880, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,8.8,8.8,1.1999999999999993,1.2,12.0
18642,2023-02-07 00:00:00,111336,2023-02-07 10:07:01,1,JRS25,Jagex Runescape $25 (USA),JAGEX,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2190, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,21.9,21.9,3.1000000000000014,3.1,12.4
18642,2023-02-07 00:00:00,111337,2023-02-07 10:07:01,30,SPT10,Spotify $10 (USA),SPOTIFY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,9.35,280.5,0.6500000000000004,19.5,6.5
18642,2023-02-07 00:00:00,111338,2023-02-07 10:07:01,5,KIW5,Kingsisle Wizard 101 $5 (USA),KINGSISLE,5.0,USD,US,fulfilled,complete,0,"{""amount"": 433, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,4.33,21.65,0.6699999999999999,3.35,13.4
18642,2023-02-07 00:00:00,111339,2023-02-07 10:07:01,10,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,8.7,87.0,1.3000000000000007,13.0,13.0
18642,2023-02-07 00:00:00,111340,2023-02-07 10:07:01,5,KIW20,Kingsisle Wizard 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",Sea Gamer Mall Sdn Bhd,Sitiawan,MY,2023,2,7,Tuesday,17.45,87.25,2.5500000000000007,12.75,12.75
18643,2023-02-07 00:00:00,111341,2023-02-07 10:11:31,250,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,7,Tuesday,8.93,2232.5,1.0700000000000003,267.5,10.7
18644,2023-02-07 00:00:00,111342,2023-02-07 10:12:13,30,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2685, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,7,Tuesday,26.85,805.5,3.1499999999999986,94.5,10.5
18645,2023-02-07 00:00:00,111343,2023-02-07 11:06:32,40,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2278, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,22.78,911.2,2.219999999999999,88.8,8.88
18645,2023-02-07 00:00:00,111344,2023-02-07 11:06:32,5,ARC20,Arc Perfect World $20 (USA),ARC,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1760, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,17.6,88.0,2.3999999999999986,12.0,12.0
18645,2023-02-07 00:00:00,111345,2023-02-07 11:06:32,1,FF583,Free Fire 530+53 Diamonds,FREE FIRE,5.0,USD,,fulfilled,complete,0,"{""amount"": 470, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,4.7,4.7,0.2999999999999998,0.3,6.0
18645,2023-02-07 00:00:00,111346,2023-02-07 11:06:32,1,FF1188,Free Fire 1080+108 Diamonds,FREE FIRE,10.0,USD,,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,9.55,9.55,0.4499999999999993,0.45,4.5
18645,2023-02-07 00:00:00,111347,2023-02-07 11:06:32,1,FF2420,Free Fire 2200+220 Diamonds,FREE FIRE,20.0,USD,,fulfilled,complete,0,"{""amount"": 1910, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,19.1,19.1,0.8999999999999986,0.9,4.5
18645,2023-02-07 00:00:00,111350,2023-02-07 11:06:32,1,FNVB13500,Fortnite V-Bucks 13500 (USA),FORTNITE,79.99,USD,US,fulfilled,complete,0,"{""amount"": 7450, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,74.5,74.5,5.489999999999995,5.49,6.86
18645,2023-02-07 00:00:00,111351,2023-02-07 11:06:32,250,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 214, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,2.14,535.0,0.3599999999999999,90.0,14.4
18645,2023-02-07 00:00:00,111352,2023-02-07 11:06:32,20,KIP10,Kingsisle Pirate 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 856, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,7,Tuesday,8.56,171.2,1.4399999999999995,28.8,14.4
18646,2023-02-07 00:00:00,111353,2023-02-07 11:19:26,600,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4925, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,7,Tuesday,49.25,29550.0,0.75,450.0,1.5
18646,2023-02-07 00:00:00,111354,2023-02-07 11:19:26,350,STM100,Steam Wallet Card $100 (USA),VALVE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9865, ""currency"": ""USD""}",24 Games ApS,Viborg,DK,2023,2,7,Tuesday,98.65,34527.5,1.3499999999999943,472.5,1.35
18647,2023-02-07 00:00:00,111355,2023-02-07 15:15:17,1000,STM20,Steam Wallet Card $20 (USA),VALVE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1985, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,19.85,19850.0,0.14999999999999858,150.0,0.75
18647,2023-02-07 00:00:00,111356,2023-02-07 15:15:17,900,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4960, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,49.6,44640.0,0.3999999999999986,360.0,0.8
18647,2023-02-07 00:00:00,111357,2023-02-07 15:15:17,20,STM75,Steam Wallet Card $75 (USA),VALVE,75.0,USD,US,fulfilled,complete,0,"{""amount"": 7405, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,74.05,1481.0,0.9500000000000028,19.0,1.27
18647,2023-02-07 00:00:00,111358,2023-02-07 15:15:17,550,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 900, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,9.0,4950.0,1.0,550.0,10.0
18647,2023-02-07 00:00:00,111359,2023-02-07 15:15:18,500,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2250, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,22.5,11250.0,2.5,1250.0,10.0
18647,2023-02-07 00:00:00,111360,2023-02-07 15:15:18,250,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,45.0,11250.0,5.0,1250.0,10.0
18647,2023-02-07 00:00:00,111361,2023-02-07 15:15:18,50,PSN60,PlayStation Network Card $60 (USA),SONY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5400, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,54.0,2700.0,6.0,300.0,10.0
18647,2023-02-07 00:00:00,111362,2023-02-07 15:15:18,130,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 8990, ""currency"": ""USD""}",CEDAR PARK SALES LLC,CEDAR PARK,US,2023,2,7,Tuesday,89.9,11687.0,10.099999999999994,1313.0,10.1
18648,2023-02-08 00:00:00,111363,2023-02-08 11:11:19,6000,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 893, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,8.93,53580.0,1.0700000000000003,6420.0,10.7
18648,2023-02-08 00:00:00,111364,2023-02-08 11:11:19,1000,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2231, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,22.31,22310.0,2.6900000000000013,2690.0,10.76
18648,2023-02-08 00:00:00,111365,2023-02-08 11:11:19,500,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4463, ""currency"": ""USD""}",BASATNE INTERNATIONAL LLC,Addison,US,2023,2,8,Wednesday,44.63,22315.0,5.369999999999997,2685.0,10.74
18649,2023-02-08 00:00:00,111366,2023-02-08 11:38:33,10,IT25,Apple Gift Card $25 (USA),APPLE,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2437, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,24.37,243.7,0.629999999999999,6.3,2.52
18649,2023-02-08 00:00:00,111367,2023-02-08 11:38:33,3,AMZ10,Amazon $10,AMAZON,10.0,USD,US,fulfilled,complete,0,"{""amount"": 994, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.94,29.82,0.0600000000000005,0.18,0.6
18649,2023-02-08 00:00:00,111368,2023-02-08 11:38:33,10,XB50,XBOX $50 (USA),MICROSOFT,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4525, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,45.25,452.5,4.75,47.5,9.5
18649,2023-02-08 00:00:00,111369,2023-02-08 11:38:33,5,AMZ100,Amazon $100,AMAZON,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9850, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,98.5,492.5,1.5,7.5,1.5
18649,2023-02-08 00:00:00,111370,2023-02-08 11:38:33,2,SPT10,Spotify $10 (USA),SPOTIFY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 935, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.35,18.7,0.6500000000000004,1.3,6.5
18649,2023-02-08 00:00:00,111371,2023-02-08 11:38:33,5,RZG10,Razer Gold $10 (USA),RAZER GOLD,10.0,USD,US,fulfilled,complete,0,"{""amount"": 950, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.5,47.5,0.5,2.5,5.0
18649,2023-02-08 00:00:00,111372,2023-02-08 11:38:33,10,RZG25,Razer Gold $25 (USA),RAZER GOLD,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2375, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,23.75,237.5,1.25,12.5,5.0
18649,2023-02-08 00:00:00,111373,2023-02-08 11:38:33,3,PUBG1800,PUBG MOBILE 1500 + 300 UC $24.99,PUBG,24.99,USD,,fulfilled,complete,0,"{""amount"": 2172, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,21.72,65.16,3.2699999999999996,9.81,13.09
18649,2023-02-08 00:00:00,111374,2023-02-08 11:38:33,3,UBEAT50,UBER EATS $50 (USA),UBER,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4850, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,48.5,145.5,1.5,4.5,3.0
18649,2023-02-08 00:00:00,111375,2023-02-08 11:38:33,3,UBEAT15,UBER EATS $15 (USA),UBER,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1455, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,14.55,43.65,0.4499999999999993,1.35,3.0
18649,2023-02-08 00:00:00,111376,2023-02-08 11:38:33,2,KIW2.5,Kingsisle Wizard 101 $2.50 (USA),KINGSISLE,2.5,USD,US,fulfilled,complete,0,"{""amount"": 220, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,2.2,4.4,0.2999999999999998,0.6,12.0
18649,2023-02-08 00:00:00,111377,2023-02-08 11:38:33,2,KIW10,Kingsisle Wizard 101 $10 (USA),KINGSISLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 870, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,8.7,17.4,1.3000000000000007,2.6,13.0
18649,2023-02-08 00:00:00,111378,2023-02-08 11:38:33,2,KIW20,Kingsisle Wizard 101 $20 (USA),KINGSISLE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1745, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,17.45,34.9,2.5500000000000007,5.1,12.75
18649,2023-02-08 00:00:00,111379,2023-02-08 11:38:33,10,PSN55,PlayStation™Store $55 (USA),SONY,55.0,USD,US,fulfilled,complete,0,"{""amount"": 5060, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,50.6,506.0,4.399999999999999,44.0,8.0
18649,2023-02-08 00:00:00,111380,2023-02-08 11:38:33,40,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6440, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,64.4,2576.0,5.599999999999994,224.0,8.0
18649,2023-02-08 00:00:00,111381,2023-02-08 11:38:33,200,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 940, ""currency"": ""USD""}",PLAY-ASIA.COM (USD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.4,1880.0,0.5999999999999996,120.0,6.0
18650,2023-02-08 00:00:00,111382,2023-02-08 11:39:34,20,PSN25,PlayStation Network Card $25 (CAN),SONY,25.0,CAD,CA,fulfilled,complete,0,"{""amount"": 2400, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,2,8,Wednesday,24.0,480.0,1.0,20.0,4.0
18650,2023-02-08 00:00:00,111383,2023-02-08 11:39:34,20,PSN10,PlayStation Network Card $10 (CAN),SONY,10.0,CAD,CA,fulfilled,complete,0,"{""amount"": 955, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,2,8,Wednesday,9.55,191.0,0.4499999999999993,9.0,4.5
18650,2023-02-08 00:00:00,111384,2023-02-08 11:39:34,20,NES50,Nintendo eShop $50 (CAN),NINTENDO ESHOP,50.0,CAD,CA,fulfilled,complete,0,"{""amount"": 4510, ""currency"": ""CAD""}",PLAY-ASIA.COM (CAD),Lai Chi Kok,HK,2023,2,8,Wednesday,45.1,902.0,4.899999999999999,98.0,9.8
18651,2023-02-08 00:00:00,111385,2023-02-08 11:54:15,20,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 945, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,9.45,189.0,0.5500000000000007,11.0,5.5
18651,2023-02-08 00:00:00,111386,2023-02-08 11:54:15,20,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2295, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,22.95,459.0,2.0500000000000007,41.0,8.2
18651,2023-02-08 00:00:00,111387,2023-02-08 11:54:15,20,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2760, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,27.6,552.0,2.3999999999999986,48.0,8.0
18651,2023-02-08 00:00:00,111388,2023-02-08 11:54:15,10,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6440, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,64.4,644.0,5.599999999999994,56.0,8.0
18651,2023-02-08 00:00:00,111389,2023-02-08 11:54:15,20,STM20,Steam Wallet Card $20 (USA),VALVE,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1975, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,19.75,395.0,0.25,5.0,1.25
18651,2023-02-08 00:00:00,111390,2023-02-08 11:54:15,10,STM50,Steam Wallet Card $50 (USA),VALVE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4945, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,49.45,494.5,0.5499999999999972,5.5,1.1
18651,2023-02-08 00:00:00,111391,2023-02-08 11:54:15,10,STM100,Steam Wallet Card $100 (USA),VALVE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9900, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,99.0,990.0,1.0,10.0,1.0
18651,2023-02-08 00:00:00,111392,2023-02-08 11:54:15,10,XB20,XBOX $20 (USA),MICROSOFT,20.0,USD,US,fulfilled,complete,0,"{""amount"": 1840, ""currency"": ""USD""}",GAMEKEYS OU,Tallinn,EE,2023,2,8,Wednesday,18.4,184.0,1.6000000000000014,16.0,8.0
18652,2023-02-08 00:00:00,111393,2023-02-08 11:57:10,2,AB25,Airbnb $25 (USA),Airbnb,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2395, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,8,Wednesday,23.95,47.9,1.0500000000000007,2.1,4.2
18652,2023-02-08 00:00:00,111394,2023-02-08 11:57:10,30,PSN60,PlayStation Network Card $60 (USA),SONY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5340, ""currency"": ""USD""}",SCRATCH MONKEYS (USD),,US,2023,2,8,Wednesday,53.4,1602.0,6.600000000000001,198.0,11.0
18653,2023-02-08 00:00:00,111395,2023-02-08 16:04:00,100,IT100,Apple Gift Card $100 (USA),APPLE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9585, ""currency"": ""USD""}",Gameconnect LLC,HONG KONG,HK,2023,2,8,Wednesday,95.85,9585.0,4.150000000000006,415.0,4.15
18653,2023-02-08 00:00:00,111396,2023-02-08 16:04:00,50,PSN100,PlayStation Network Card $100 (USA),SONY,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9000, ""currency"": ""USD""}",Gameconnect LLC,HONG KONG,HK,2023,2,8,Wednesday,90.0,4500.0,10.0,500.0,10.0
18653,2023-02-08 00:00:00,111397,2023-02-08 16:04:00,40,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4500, ""currency"": ""USD""}",Gameconnect LLC,HONG KONG,HK,2023,2,8,Wednesday,45.0,1800.0,5.0,200.0,10.0
18653,2023-02-08 00:00:00,111398,2023-02-08 16:04:00,20,NES50,Nintendo eShop $50 (USA),NINTENDO ESHOP,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4410, ""currency"": ""USD""}",Gameconnect LLC,HONG KONG,HK,2023,2,8,Wednesday,44.1,882.0,5.899999999999999,118.0,11.8
18654,2023-02-09 00:00:00,111399,2023-02-09 10:34:18,40,IT100,Apple Gift Card $100 (USA),APPLE,100.0,USD,US,fulfilled,complete,0,"{""amount"": 9747, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,2,9,Thursday,97.47,3898.8,2.530000000000001,101.2,2.53
18654,2023-02-09 00:00:00,111400,2023-02-09 10:34:18,30,IT50,Apple Gift Card $50 (USA),APPLE,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4873, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,2,9,Thursday,48.73,1461.9,1.2700000000000031,38.1,2.54
18654,2023-02-09 00:00:00,111401,2023-02-09 10:34:18,40,IT15,Apple Gift Card $15 (USA),APPLE,15.0,USD,US,fulfilled,complete,0,"{""amount"": 1462, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,2,9,Thursday,14.62,584.8,0.3800000000000008,15.2,2.53
18654,2023-02-09 00:00:00,111402,2023-02-09 10:34:18,50,IT10,Apple Gift Card $10 (USA),APPLE,10.0,USD,US,fulfilled,complete,0,"{""amount"": 975, ""currency"": ""USD""}",BNB CARD CO. LTD,BANGKOK,TH,2023,2,9,Thursday,9.75,487.5,0.25,12.5,2.5
18655,2023-02-09 00:00:00,111403,2023-02-09 10:35:33,40,PSN55,PlayStation™Store $55 (USA),SONY,55.0,USD,US,fulfilled,complete,0,"{""amount"": 4923, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,9,Thursday,49.23,1969.2,5.770000000000003,230.8,10.49
18655,2023-02-09 00:00:00,111404,2023-02-09 10:35:33,60,PSN60,PlayStation Network Card $60 (USA),SONY,60.0,USD,US,fulfilled,complete,0,"{""amount"": 5370, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,9,Thursday,53.7,3222.0,6.299999999999997,378.0,10.5
18655,2023-02-09 00:00:00,111405,2023-02-09 10:35:33,60,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6265, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,9,Thursday,62.65,3759.0,7.350000000000001,441.0,10.5
18655,2023-02-09 00:00:00,111406,2023-02-09 10:35:33,30,PSN110,PlayStation™Store $110 (USA),SONY,110.0,USD,US,fulfilled,complete,0,"{""amount"": 9845, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,9,Thursday,98.45,2953.5,11.549999999999997,346.5,10.5
18656,2023-02-09 00:00:00,111407,2023-02-09 11:01:09,465,PSN25,PlayStation Network Card $25 (USA),SONY,25.0,USD,US,fulfilled,complete,0,"{""amount"": 2238, ""currency"": ""USD""}",MANA MINDS SIA (USD),RIGA,LV,2023,2,9,Thursday,22.38,10406.7,2.620000000000001,1218.3,10.48
18657,2023-02-09 00:00:00,111408,2023-02-09 11:02:06,1000,PSN10,PlayStation Network Card $10 (USA),SONY,10.0,USD,US,fulfilled,complete,0,"{""amount"": 898, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,2,9,Thursday,8.98,8980.0,1.0199999999999996,1020.0,10.2
18657,2023-02-09 00:00:00,111409,2023-02-09 11:02:06,150,PSN30,PlayStation™Store $30 (USA),SONY,30.0,USD,US,fulfilled,complete,0,"{""amount"": 2693, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,2,9,Thursday,26.93,4039.5,3.0700000000000003,460.5,10.23
18657,2023-02-09 00:00:00,111410,2023-02-09 11:02:06,150,PSN50,PlayStation Network Card $50 (USA),SONY,50.0,USD,US,fulfilled,complete,0,"{""amount"": 4488, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,2,9,Thursday,44.88,6732.0,5.119999999999997,768.0,10.24
18657,2023-02-09 00:00:00,111411,2023-02-09 11:02:06,150,PSN70,PlayStation™Store $70 (USA),SONY,70.0,USD,US,fulfilled,complete,0,"{""amount"": 6283, ""currency"": ""USD""}",Kuwait Star for General Trading Co. (USD),Fahaheal,KW,2023,2,9,Thursday,62.83,9424.5,7.170000000000002,1075.5,10.24
